SEMBOL,ACKL,%FARK,SON,ALIŞ,SATIŞ,FARK,YÜKSEK,DÜŞÜK,T.ADET,T.HACİM,SAAT,G.HACIM,7GUN.ORT.HACIM,30GUN.ORT.HACIM,52HAFTA.ORT.HACIM,BUYIL.ORT.HACIM,NETFARKHACIM,HALK.ACK,IHRYUZDE,VA.IPT.VOL.AOF,VA.IPT.AL.VOL.AOF,VA.IPT.SAT.VOL.AOF,BORSA,SEKTOR,H.GRUP,ISL.TURU,XU030 DAKI AG.,XU050 DEKI AG.,XU100 DEKI AG.,XUTUM DEKI AG.,BORSASEMBOLU,G.ADET,BU.YIL.ORT.ADET,30GUN.ORT.ADET,7GUN.ORT.ADET,52HAFTA.ORT.ADET,7GUNLUK.YUKSEK,7GUNLUK.DUSUK,30GUNLUK.YUKSEK,30GUNLUK.DUSUK,BU.YIL.YÜK.,BU.YIL.DÜŞ.,52HAFTALIK.YUKSEK,52HAFTALIK.DUSUK,G.YÜKSEK,G.DÜŞÜK,5YIL.YUK.,5YIL.DUS.,7GUNLUK.F,7GUNLUK.F%,30GUNLUK.F,30GUNLUK.F%,BU.YIL.FARK.,BU.YIL.FARK%,BU.HAFTA.FARK,BU.HAFTA.FARK%,BU.AY.FARK,BU.AY.FARK%,YABANCI PAYI %,YABANCI PAYI HAFTALIK DEĞ. %,YABANCI PAYI AYLIK DEĞ. %,YABANCI PAYI YILLIK DEĞ. %,YATFONORAN,EMEKLILIKYATFONORAN,TEOESLESME FARK(%),OD.SER,N.KAR,PIY.DEG,PIY.DEG.($),PIY.DEG.(E),F/K,PD/DD,PD/EFK,FD/FAVOK,PD/EBITDA,5YILLIKGETIRI%,NETBORC
KLRHO,KILER HOLDING,-4.684014869888476,64.1,64.1,64.7,-3.15,67.25,64.1,557206,36464737.05,18:19:01,36464737.05,97943139.14208633,82544176.2732472,60710750.89143293,81839465.8575,-10623212.050000006,14.989999771118164,,,,,,HOLDING,,S,0.0,0.0,0.0,0.2935188356,,557206,1666834.0,1256993.0,1469897.0,1333486.0,69.5,60.75,72.0,60.75,82.9,22.5,82.9,22.5,67.25,64.1,82.9,2.728,0.9,1.4240506329113924,-3.85,-5.665930831493745,31.16,94.59623557984212,0.5,0.7861635220125787,1.9,3.054662379421222,22.321558,-0.43992946,3.941693,24.200665,44.43703,0.0,0,1625000000.0,529153000,104162500000.0,2537046418.846178,2171934426.5029693,95.10403123310884,3.84,,22.377908084319593,22.910110867037556,,-2419699000.0
KLSER,KALESERAMIK,-2.4896265560165975,32.9,32.9,32.98,-0.84,33.96,32.88,1726767,57493741.0,18:19:01,57493741.0,88565182.15099998,121960823.33417606,75096311.66296922,64829026.94097,-20519288.98000003,21.239999771118164,19.109561920166016,,,,,TASTOPRAK,,S,0.0,0.0,0.0,0.07709335535764694,,1726767,2031059.0,3588585.0,2646590.0,2202776.0,34.16,32.3,36.96,30.42,37.64,26.74,44.1,26.74,33.96,32.88,139.516,26.74,0.68,2.1104903786468032,2.48,8.152531229454306,-2.42,-6.851642129105323,-0.14,-0.42372881355932207,-1.9,-5.459770114942529,5.48231,0.22375897,7.5963874,-33.554848,0.28252,0.10963,0,514778660.51,-1412599000,16936217930.779,412523089.17698616,353165287.2095797,0.0,2.38,,0.0,0.0,,5484116907.0
KLSYN,KOLEKSIYON MOBILYA,0.0,6.56,6.56,6.57,0.0,6.66,6.5,3243335,21317508.97,18:19:01,21317508.97,61155383.29300001,40550382.79466482,22459394.280835904,28052896.081017,,24.979999542236328,16.57061004638672,,,,,ORMAN,,,,,,0.015336461365222933,,3243335,4842493.0,6093946.0,8972639.0,3958909.0,7.03,6.5,7.15,6.26,7.15,4.731092,7.15,4.34907817174157,6.66,6.5,7.561911,1.45776,0.07,1.078582434514638,0.11,1.7054263565891472,1.104062,20.23597042341757,-0.24,-3.5294117647058822,0.06,0.9230769230769232,4.0569134,-26.655066,-12.308083,1761.7694,1.47373,4.30436,0,431419816.0,11238167,2830113992.96,68934361.37103216,59015420.39932854,8.653697832871108,0.93,,5.310674748270186,4.806295880936161,,296995800.0
KLYPV,KALYON GUNES TEKNOLOJILERI,-1.7155110793423871,68.75,68.7,68.75,-1.2,70.55,68.6,2233482,155263859.65,18:19:01,155263859.65,244752587.19600424,224730711.7513955,280687298.8925539,280687307.724,-16757576.599999934,11.25,0.01861937902867794,,,,,ELEKTRIK,,S,0.0,0.0,0.0,0.067445690033,,2233482,4176708.0,3216143.0,3518482.0,4176708.0,71.7,67.3,74.45,66.5,75.9,56.0,75.9,56.0,70.55,68.6,75.9,56.0,1.35,2.0029673590504453,-0.4,-0.5784526391901663,0.0,0.0,-0.2,-0.290065264684554,-0.85,-1.221264367816092,6.610033,17.228447,87.16962,0.0,36.06733,7.40641,0,411441018.0,-1267875000,28286569987.5,688990405.2724266,589674667.9003597,0.0,2.39,,40.53841167038102,29.337201200530913,,10800069909.0
KMPUR,KIMTEKS POLIURETAN,0.0,17.7,17.7,17.71,0.0,17.97,17.48,2883322,51278177.39,18:19:01,51278177.39,73092331.76198192,47194037.9902965,31033924.961880054,32089289.14576,-6508988.670000008,26.84000015258789,29.869489669799805,,,,,KIMYA,,S,0.0,0.0,0.0,0.050365507427,,2883322,1929389.0,2876338.0,4252998.0,1780000.0,17.97,16.14,17.97,15.3,20.6,12.81,23.5,12.81,17.97,17.48,48.84182,6.441852,1.6,9.937888198757763,2.18,14.04639175257732,-1.3,-6.842105263157895,0.79,4.671791839148433,1.93,12.238427393785669,5.929199,5.0847235,-3.965675,-30.472197,17.30611,0.15291,0,486200000.0,-571790700,8605740000.0,209622514.61568087,179453440.78900173,0.0,3.63,,10.683324259001274,6.942160755831249,,4637674283.0
KNFRT,KONFRUT TARIM,0.11409013120365089,17.55,17.55,17.66,0.02,17.76,17.42,1080747,18990996.18,18:19:01,18990996.18,35634220.31378065,67735642.7357387,32218268.008386172,40458707.4093,,22.37,11.757389645010576,,,,,GIDA,,,,,,0.022094540297985077,,1080747,3013170.2,3882198.0,1989897.5,2525860.5,18.58,17.42,18.58,16.33,18.58,9.51,18.58,8.13,17.76,17.42,18.58,1.37625,-0.01,-0.056947608200455586,0.48,2.81195079086116,6.55,59.54545454545454,-0.68,-3.730115194733955,0.25,1.445086705202312,1.9261547,-13.651594,-14.972381,321.02545,0.0,0.0,0,264000000.0,-245432000,4633200000.0,112849366.11742356,96593802.9609007,0.0,3.51,,134.17676772483344,130.13300484016472,1131.578947368421,143972409.0
KOCMT,KOC METALURJI,-2.294685990338164,16.18,16.18,16.22,-0.38,16.96,15.96,7378126,120845677.73,18:19:01,120845677.73,149948149.7407779,86297920.5903728,115720830.91570424,74062674.16377,,23.34000015258789,,,,,,METALANA,,,,,,0.04308587312698364,,7378126,5145353.0,5729424.0,9376969.0,7681466.0,16.96,15.21,16.96,13.69,18.08,11.0,18.56,11.0,16.96,15.96,27.24,11.0,0.45,2.8607755880483157,1.88,13.146853146853148,-0.62,-3.6904761904761902,0.85,5.5446836268754085,1.79,12.439193884642112,1.5073504,25.784977,62.34063,-32.939594,4.49708,0.00311,0,455000000.0,-407633900,7361900000.0,179317114.51898906,153515238.08530825,0.0,0.67,,12.016788884469245,18.099525442745424,,-2474125546.0
KONKA,KONYA KAGIT,-1.4645308924485128,43.06,43.06,43.14,-0.64,44.1,43.04,628831,27364283.1,18:19:01,27364283.1,78790469.25247627,42255654.71832136,25923730.48370988,27605030.1156,,19.34000015258789,6.295198440551758,,,,,KAGIT,,,,,,0.02426769956946373,,628831,756570.0,1080424.0,1865168.0,686782.6,44.24,39.2,44.24,35.4,44.24,29.36,46.34,29.36,44.1,43.04,75.80155,6.603954,3.52,8.902377339403136,6.34,17.265795206971678,2.4,5.902606984751599,1.48,3.5594035594035596,6.84,18.884594146880175,1.6648645,83.84365,117.28867,110.09461,1.97041,0.0,0,130000000.0,-8894436,5597800000.0,136348136.16789106,116729050.89093012,0.0,0.73,,28.11766379985479,28.499301284171,,-74960796.0
KONTR,KONTROLMATIK TEKNOLOJI,-3.6769533814839135,29.34,29.32,29.36,-1.12,30.72,29.2,30021576,893914110.4,18:19:01,893914110.4,1180344473.6878626,700737933.103889,580841453.3006748,566888214.249,,64.5999984741211,28.20840835571289,29.795285,29.698996,29.919528,,MESLEKI,,,,0.44077515602111816,0.37130725383758545,0.2687002420425415,,30021576,19851300.0,26008130.0,39395290.0,17613720.0,33.3,26.9,33.3,23.64,40.16188,19.84129,51.6275736975304,19.8412896538708,30.72,29.2,108.3832,0.4431813,2.46,9.151785714285715,4.88,19.950940310711363,-9.18425,-23.840178588810947,1.68,6.073752711496746,3.92,15.420928402832416,10.517835,-4.1039357,-0.82815266,50.45077,10.06299,0.25073,0,650000000.0,93230177,19071000000.0,464520937.6644128,397681183.5972934,0.0,3.56,,27.521267244252485,16.93115057723956,,11928552288.0
KONYA,KONYA CIMENTO,-2.093764223941739,5377.5,5375.0,5377.5,-115.0,5557.5,5360.0,17463,95012932.5,18:19:01,95012932.5,127379618.41300005,111554462.56279518,97130305.01190902,84962975.01255,,15.95,0.0,,,,,TASTOPRAK,,,,,,0.08520960062742233,,17463,14642.494,19562.715,23110.25,15641.185,5720.0,5360.0,6175.0,5305.0,6837.5,4580.0,8000.0,4580.0,5557.5,5360.0,12330.0,366.0,-22.5,-0.4166666666666667,-217.5,-3.8873994638069704,-1322.5,-19.73880597014925,-17.5,-0.324374420759963,-472.5,-8.076923076923077,4.95549,2.943663,-0.04777831,-20.69056,6e-05,6e-05,0,4873440.0,-106156130,26206923600.0,638310521.7905968,546365494.5010958,0.0,7.14,,117.5240812729812,116.34250700306808,1246.0575719649562,266157464.0
KOPOL,KOZA POLYESTER,-2.7156549520766773,6.09,6.09,6.13,-0.17,6.29,6.03,11899817,73186047.99,18:19:01,73186047.99,75978642.04477853,93520871.26879348,94832168.61011031,97987509.76986,-18571824.17,20.520000457763672,1.6479521989822388,,,,,KIMYA,,S,0.0,0.0,0.0,0.03595376688,,11899817,17360430.0,15562230.0,11992760.0,16414900.0,6.49,6.03,6.49,5.48,6.91,4.37,8.73333333333333,4.37,6.29,6.03,13.5,4.37,-0.08,-1.2965964343598055,0.51,9.139784946236558,-0.32,-4.992199687987519,-0.26,-4.094488188976379,0.26,4.459691252144083,3.462038,40.81147,122.70985,-24.766441,1.0207,0.43171,0,1296960000.0,125430022,7898486400.0,192375276.74467883,164705250.39161485,37.120785043566535,1.88,,12.983125386460982,10.173372416358564,,2181459079.0
KORDS,KORDSA TEKNIK TEKSTIL,5.754857997010464,70.75,70.7,70.75,3.85,72.0,66.4,2875236,201186528.95,18:19:01,201186528.95,82921323.76031767,69029518.09883602,47246030.26938856,47725994.515716,,28.61,0.0,,,,,DOKUMA,,,,,,0.08353149145841599,,2875236,772704.94,1079899.8,1207117.5,723490.94,72.0,65.15,72.0,58.85,77.95,51.7,81.05,51.7,72.0,66.4,116.7,10.264112,5.05,7.686453576864537,11.8,20.01696352841391,-0.85,-1.1871508379888267,4.35,6.551204819277109,9.25,15.040650406504064,5.87512,-0.62460136,0.82922804,-27.916943,4.06918,0.12781,0,194529076.0,-460715100,13762932127.0,335217689.85330045,286931473.9923679,0.0,0.93,,19.47800947453659,8.760720611226557,546.9807716400207,16836665128.0
KOTON,KOTON MAGAZACILIK,-0.2777777777777778,17.95,17.94,17.95,-0.05,18.55,17.93,9055061,165110835.99,18:19:01,165110835.99,154209195.92800003,125507622.30071837,80863599.2953642,74144575.6078,4157683.0300000086,13.170000076293944,25.464441299438477,,,,,PERAKENDE,,S,0.0,0.0,0.0,0.051648841172,,9055061,4525481.0,7443103.0,8663814.0,4675732.0,18.55,17.19,18.55,15.89,21.76,13.66,22.34,13.66,18.55,17.93,35.3,13.66,0.65,3.757225433526011,1.51,9.18491484184915,-1.89,-9.526209677419354,0.43,2.454337899543379,1.58,9.651802076970068,0.5523816,30.772203,126.98102,-58.279305,2.39528,0.47312,0,829650000.0,-72772800,14892217500.0,362737333.4859737,310522810.0194064,0.0,2.17,,4.766765768441632,3.0980551787175794,,8021419766.0
KOZAA,KOZA ANADOLU METAL MADENCILIK IS,-1.9230769230769231,76.5,76.45,76.5,-1.5,79.3,75.75,5987303,462022464.55,18:19:01,462022464.55,821317884.1040719,562288039.880661,504261470.2665852,481503295.86516,,41.31,6.120978849941428,77.161212,76.903272,77.522273,,MADENCILIK,,,,0.4644785523414612,0.39127489924430847,0.2831500172615051,,5987303,6109578.5,7590268.0,10589212.0,6835619.0,80.3,75.0,80.3,69.85,94.5,65.15,94.5,54.4,79.3,75.75,94.5,11.8,1.55,2.068045363575717,2.5,3.3783783783783785,2.25,3.0303030303030303,-0.25,-0.3257328990228013,2.0,2.684563758389262,22.832644,13.174894,12.317737,52.71344,13.08706,17.37975,0,388080000.0,921295000,29688120000.0,723100492.7332201,618941948.7836363,0.0,1.41,,7.629780725045568,15.27241187135548,478.2312925170068,-14856550000.0
KOZAL,KOZA ALTIN ISLETMELERI A.S.,-3.218020917135962,24.06,24.04,24.06,-0.8,25.18,24.02,86798448,2123565104.9,18:19:01,2123565104.9,2201181074.650046,1656353145.194718,1675172696.0761838,1664200097.7884,,29.88,0.0,24.528191,24.469497,24.602166,,MADENCILIK,,,0.9227044582366944,0.7945350408554077,0.6693131923675537,0.48435521125793457,,86798448,66967644.0,69762150.0,88639830.0,70438040.0,25.4,24.02,25.4,22.58,30.08,21.54,30.08,18.47,25.18,24.02,33.92,3.1118662,-0.24,-0.9876543209876544,1.46,6.460176991150443,1.48,6.554472984942427,-0.64,-2.591093117408907,1.2,5.2493438320209975,24.324894,1.2008052,-0.15487139,15.575937,9.80271,7.76279,0,3202500000.0,1676222000,77052150000.0,1876859756.572845,1606410409.8327506,28.51887356368636,2.13,,36.11615168757051,44.77054454537153,603.0558970347463,-14894605000.0
KRDMA,KARDEMIR A GRUBU,0.4493260109835248,40.24,39.56,40.24,0.18,40.44,38.7,2400885,94416314.18,18:19:01,94416314.18,171296582.4831113,95370433.2801254,145689093.3258623,159622662.82248,,99.61,2.4045716278131226,,,,,METALANA,,,,,,0.2075079530477524,,2400885,4267406.0,2430778.5,4311686.0,4516482.0,41.2,38.6,41.2,37.58,56.35,27.16,56.35,16.02,40.44,38.7,56.35,3.688116,1.0,2.54841997961264,2.8,7.47863247863248,10.86,36.963921034717494,1.64,4.248704663212435,0.66,1.6675088428499245,9.530674,-4.8265553,0.20343633,6.8813934,4.99649,2.22393,0,240303646.13,-254216640,9669818720.2712,235523525.27775493,201597691.03295004,0.0,0.77,,11.780358859256594,10.246599492789151,991.0719727904436,1447424098.57
KRDMB,KARDEMIR B GRUBU,-0.06915629322268325,28.9,28.8,28.9,-0.02,29.48,28.68,1541405,44751022.54,18:19:01,44751022.54,49828943.47252209,57821923.91656083,54110501.16824076,49114434.53007,,97.82,2.4045716278131226,,,,,METALANA,,,,,,0.07334411889314651,,1541405,1946061.2,2111635.2,1715453.8,2321962.8,29.62,28.38,29.62,25.72,29.62,21.0,29.62,15.52,29.48,28.68,29.62,2.9483724,0.32,1.1196641007697692,3.08,11.92873741285825,4.1,16.532258064516128,0.24,0.8374040474528961,2.18,8.158682634730539,2.006728,-1.7517241,3.6866288,-77.39724,0.46606,0.0,0,119470352.22,-254216640,3452693179.158,84095730.51799098,71982215.2719681,0.0,0.56,,8.89277338462927,7.359014018161385,845.1947313733679,719607340.06
KRDMD,KARDEMIR D GRUBU,-2.6246719160104988,29.68,29.66,29.68,-0.8,30.72,29.46,33712028,1012012657.54,18:19:01,1012012657.54,1271068952.2017777,1406509148.8786757,1370134877.6877403,1417705065.144,,92.73,2.4045716278131226,30.033309,29.938091,30.160186,,METALANA,,,0.8510482311248779,0.7328323125839233,0.6173350811004639,0.4467407464981079,,33712028,53484580.0,49161990.0,41337070.0,51831970.0,31.58,29.46,31.58,25.9,34.06,21.16,34.06,21.16,30.72,29.46,34.06,2.671707,-0.62,-2.046204620462046,3.72,14.329738058551618,2.58,9.52029520295203,-1.14,-3.6988968202465937,1.96,7.070707070707071,13.271104,-0.17369643,-6.673533,-15.505951,15.87081,25.67744,0,780226001.63,-254216640,23157107728.3784,564027496.812418,482782519.9303673,0.0,0.57,,9.09139040631941,7.557631039849157,988.2290502158309,4699545491.37
KRGYO,KORFEZ GMYO,-2.4657534246575343,3.56,3.56,3.57,-0.09,3.7,3.54,24613200,88964705.89,18:19:01,88964705.89,138252796.05141294,214704665.9204601,111102071.3577681,148973104.49758,,25.790000915527344,,,,,,GAYRIMENKUL,,,,,,0.016806958243250847,,24613200,36477620.0,58830520.0,37837700.0,28370690.0,3.85,3.5,3.98,3.32,6.507908,2.56783,6.50790768302874,2.41581421566976,3.7,3.54,6.507908,0.3295039,0.03,0.84985835694051,-0.22,-5.82010582010582,0.318372,9.821361365338651,-0.05,-1.3850415512465375,0.03,0.84985835694051,0.93874216,85.462105,-39.973816,0.0,0.00388,0.00081,0,990000000.0,119661149,3524400000.0,85845398.39045967,73493134.25988677,16.567324144933533,2.31,,23.032249859811856,23.54033564373354,873.5846786213384,-76069329.0
KRONT,KRON TEKNOLOJI,3.0136986301369864,15.04,15.04,15.05,0.44,15.45,14.41,6073443,91506186.6,18:19:01,91506186.6,55537694.70816111,58451403.134916656,28708449.7179118,36344730.28863,,65.16000366210938,28.24468040466309,,,,,BILISIM,,,,,,0.031259141862392426,,6073443,3430363.0,4304095.0,3758560.0,2690707.0,15.59,14.11,15.59,12.3,15.59,7.47,15.59,7.47,15.45,14.41,16.30152,2.142046,0.44,3.0136986301369864,1.98,15.160796324655436,2.87485,23.631849997739444,-0.01,-0.06644518272425248,2.3,18.05337519623234,2.0496364,-7.997375,-3.7907786,-75.83183,8.99031,7.87827,0,171222156.0,50886313,2575181226.24,62724849.13579766,53699392.691974856,154.88880225189462,4.46,,27.927033592108383,28.52752530665204,572.2544840804417,-54206419.0
KRPLS,KOROPLAST TEMIZLIK AMBALAJ,-0.6038647342995169,8.23,8.22,8.23,-0.05,8.35,8.22,1556690,12871283.07,18:19:01,12871283.07,28700742.131499987,28219778.584083658,13430864.98041484,15055883.36406,-1458536.5799999996,44.93000030517578,0.7886473536491394,,,,,KIMYA,,S,0.0,0.0,0.0,0.01401644306,,1556690,2039877.0,3469839.0,3450213.0,1817764.0,8.62,7.99,8.89,7.52,8.89,6.08,8.89,6.08,8.35,8.22,11.62868,4.945417,0.16,1.982651796778191,0.71,9.441489361702128,0.3,3.7831021437578816,-0.07,-0.8433734939759036,0.57,7.441253263707573,1.076233,-8.410228,39.889374,-84.2792,0.0,0.0,0,174600000.0,-56022300,1436958000.0,35000633.29371188,29956439.936833218,0.0,1.73,,7.728340132180903,5.898785323810669,,445683861.0
KRSTL,KRISTAL KOLA VE MESRUBAT SAN,-3.955841766329347,10.44,10.44,10.45,-0.43,10.96,10.43,8754245,93088698.57,18:19:01,93088698.57,90157200.83545136,121425284.26691473,59219813.46862317,62357735.74178,,89.41,3.606960129932274,,,,,GIDA,,,,,,0.039104387164115906,,8754245,8550310.0,12457852.0,8299167.5,8682542.0,11.26,10.43,11.26,8.15,11.26,5.37,11.26,5.1,10.96,10.43,18.5,1.23,-0.56,-5.090909090909091,1.98,23.404255319148938,4.64,80.0,-0.54,-4.918032786885246,1.7,19.450800915331808,7.7960024,16.06476,21.921488,1179.4055,0.27807,0.00036,0,192000000.0,104909159,2004480000.0,48822238.514054954,41789670.66617299,9.364059777353184,1.33,,5.245038117105179,4.995876070767983,566.4738744156383,99970522.0
KRTEK,KARSU TEKSTIL A.S.,2.263906856403622,31.62,31.56,31.62,0.7,31.9,30.5,3416806,106970489.64,18:19:01,106970489.64,98910960.44362752,79748904.61888751,30064007.7807756,31867637.18597,,48.41,38.48720707637739,,,,,DOKUMA,,,,,,0.01130717806518078,,3416806,1094981.4,2679094.8,3311964.5,1016075.06,31.9,27.52,32.84,26.06,42.0,22.16,42.0,22.16,31.9,30.5,43.82,5.35,2.04,6.8965517241379315,4.76,17.72151898734177,-8.26,-20.71213640922768,2.12,7.186440677966102,4.76,17.72151898734177,0.5354319,-1.2228658,-6.2469525,34.337498,0.75133,0.0,0,35100498.42,-11679412,1109877760.0404,27032804.87814169,23138881.94035265,0.0,0.74,,45.312279127286025,26.181026686697905,473.8656987295826,811020586.0
KRVGD,KERVAN GIDA,-0.4,2.49,2.49,2.5,-0.01,2.63,2.49,47319179,121177180.95,18:19:01,121177180.95,54448981.965240285,55924789.851789065,32108115.850362267,37212889.27293,2069408.4700000316,27.520000457763672,73.73095703125,,,,,GIDA,,S,0.0,0.0,0.0,0.03264317288994789,,47319179,16998870.0,24016620.0,22070890.0,14435730.0,2.63,2.43,2.63,2.1,2.63,1.79,2.73272023061396,1.79,2.63,2.49,3.659961,0.8220789,0.06,2.4691358024691357,0.3,13.698630136986305,0.2,8.73362445414847,0.02,0.8097165991902834,0.34,15.813953488372093,12.174921,-0.7815977,8.2798395,6.14968,9.13675,18.55782,0,2160000000.0,-307823000,5378400000.0,131004430.63103,112153929.30782524,0.0,0.92,,7.559574627085537,3.985244041927738,,4823840000.0
KSTUR,KUSTUR KUSADASI TURIZM ENDUSTRI,-3.896103896103897,3700.0,3700.0,3720.0,-150.0,3752.5,3667.5,1217,4491615.0,18:19:01,4491615.0,5188074.551500006,4907671.396248346,6298458.837741488,6977995.80816,,12.170000076293944,,,,,,LOKANTAOTEL,,,,,,,,1217,1658.28,1317.905,1357.25,1647.896,3910.0,3635.0,4010.0,3195.0,6650.528,2538.522,6650.52785291935,2418.82715310528,3752.5,3667.5,9966.333,63.78232,62.5,1.718213058419244,7.5,0.2031144211238998,909.621,32.59847497418809,-100.0,-2.6315789473684212,-80.0,-2.1164021164021167,0.08246371,-0.7914764,-1.8669076,-95.98596,0.0,0.0,0,4244586.63,-45527090,15704970531.0,382533041.6366258,327490497.0441347,261.10978986483116,24.64,,100.16611618128134,101.3487869318324,5476.265605066263,-183266222.0
KTLEV,KATILIMEVIM TAS. FIN.,3.094606542882405,11.66,11.66,11.67,0.35,12.19,11.42,261636767,3098589695.12,18:19:01,3098589695.12,1395322742.0295377,1397235994.130157,626090264.121808,702816109.78714,,46.52000045776367,,11.849534,11.803208,11.898203,,FINANSMAN,,,,,0.39762914180755615,0.2877483367919922,,261636767,96558620.0,151033100.0,136644700.0,98931580.0,12.19,9.25,12.19,7.76,12.19,4.496094,12.19,3.70306901693366,12.19,11.42,17.29926,1.142551,1.96,20.20618556701031,2.78,31.306306306306304,7.163906,159.3362149456839,2.3,24.572649572649578,2.0,20.703933747412005,7.1830745,99.23851,-30.461603,99.67612,24.95373,1.07978,0,2070000000.0,2878526489,24136200000.0,587896295.7189345,503304104.84720206,5.527638190954774,4.35,,0.0,,,
KTSKR,KUTAHYA SEKER FABRIKASI,-1.5953589557650472,67.85,67.85,67.95,-1.1,69.4,67.85,332645,22790115.05,18:19:01,22790115.05,32972285.79899999,35533554.512905195,26569909.489075493,27471474.38516,-3818979.550000005,30.239999771118164,,,,,,GIDA,,S,0.0,0.0,0.0,0.020295986905694008,,332645,444325.6,516107.2,474590.5,429932.2,70.4,67.85,73.0,66.25,73.0,54.5,73.0,54.4,69.4,67.85,101.258,14.46543,-0.85,-1.2372634643377,1.15,1.7241379310344829,7.35,12.148760330578511,-1.15,-1.6666666666666667,-1.05,-1.523947750362845,2.8770409,24.624678,571.20734,114.80467,0.1229,0.00038,0,46000000.0,18288029,3121100000.0,76022038.62117344,65083254.26697667,9.441085100140054,0.57,,44.44974149734894,61.63007972988494,,-870054913.0
KUTPO,KUTAHYA PORSELEN,-1.1035207566999474,94.1,94.0,94.1,-1.05,95.45,93.6,697762,66020785.95,18:19:01,66020785.95,64683376.568500005,57428366.48832111,35482488.708281815,39348414.344162,,25.76,31.011980822708995,,,,,TASTOPRAK,,,,,,0.02116897888481617,,697762,472871.75,607406.4,684701.0,440297.5,95.8,93.25,103.2,89.5,103.2,68.0,103.2,60.0,95.45,93.6,138.4,25.88,-1.2,-1.2591815320041972,2.8,3.0668127053669223,17.1,22.20779220779221,0.4,0.42689434364994666,3.8,4.208194905869324,7.189029,-19.51371,6.9525824,16.939058,0.43993,0.0,0,39916800.0,263895223,3756170880.0,91487403.51757447,78309159.5032473,8.232324386165239,0.95,,4.612315487308183,4.564400260315834,225.15549412577747,39430762.0
KUVVA,KUVVA GIDA,3.4482758620689657,93.0,92.95,93.0,3.1,93.0,90.0,232020,21471409.0,18:19:01,21471409.0,13065251.438249994,8116872.567583941,7376261.666651986,8230483.953816,,72.37,0.0,,,,,TOPTAN,,,,,,,,232020,113095.164,90368.664,143584.5,109551.336,93.0,89.0,93.0,85.0,98.0,46.0,98.0,39.6,93.0,90.0,98.0,7.97,6.7,7.763615295480881,2.9,3.2186459489456163,26.5,39.84962406015037,3.05,3.3907726514730405,1.2,1.30718954248366,,,,,1.78006,0.0,0,31042007.32,119201707,2886906680.76,70314946.14193021,60186609.13610973,26.434453628422304,2.99,573.9312757008674,5.633875128967978,5.262879435004639,1020.4819277108433,203506457.0
KUYAS,KUYAS YATIRIM,-4.406779661016949,56.4,56.35,56.4,-2.6,60.0,56.4,23018338,1312197266.45,18:19:01,1312197266.45,767686040.3677313,666136280.7108182,362354484.4924717,505917391.0413,,97.6500015258789,,57.351039,57.293114,57.430908,,INSAAT,,,,0.7620667219161987,0.6419619917869568,0.4645622670650482,,23018338,11246830.0,11785790.0,13533200.0,9355899.0,60.0,54.2,63.5,52.3,72.0,19.62,72.0,12.8875,60.0,56.4,72.0,0.4264021,-0.55,-0.9657594381035997,1.25,2.2665457842248418,35.7,172.463768115942,0.6,1.075268817204301,-0.5,-0.8787346221441126,7.1924834,23.16121,24.276323,14.231062,9.29231,0.00073,0,400000000.0,312573631,22560000000.0,549504082.3086966,470436133.49876446,185.80747183237793,8.76,,69.72925857799399,69.26248076285255,12287.929324666762,152037689.0
KZBGY,KIZILBUK GYO,-2.8315946348733236,13.04,13.04,13.14,-0.38,13.56,13.04,14471112,192240187.0,18:19:01,192240187.0,261811165.76717657,344036804.85209227,228069067.68423095,253897739.57216,-35646374.080000214,34.619998931884766,,,,,,GAYRIMENKUL,,S,0.0,0.0,0.0,0.118715687125,,14471112,26477380.0,24681950.0,18753530.0,26193560.0,14.37,13.04,14.66,13.04,14.66,5.1,14.66,5.1,13.56,13.04,24.025,3.17,-0.94,-6.723891273247496,-0.26,-1.954887218045113,6.165,89.67272727272727,-1.12,-7.909604519774011,-1.04,-7.386363636363637,5.12516,8.488465,-21.875834,-13.708375,1.8855,0.47023,0,1200000000.0,290512762,15648000000.0,381122176.8389365,326304006.56611747,10.047057055958025,0.82,,3.420248851616554,2.943131461128396,,2536731038.0
KZGYO,KUZUGRUP GMYO,-1.4820592823712948,25.26,25.26,25.28,-0.38,25.92,25.08,1645826,41925434.08,18:19:01,41925434.08,48086552.118075475,49766011.78750552,42249858.55125583,32772388.29084,,24.969999313354492,,,,,,GAYRIMENKUL,,,,,,0.027376919984817505,,1645826,1488731.0,1972254.0,1860265.0,1873080.0,26.44,25.08,27.34,22.9,27.34,17.25,27.34,17.25,25.92,25.08,48.8,17.25,-0.02,-0.07911392405063292,1.26,5.25,3.26,14.818181818181818,-0.8,-3.0698388334612434,1.8,7.672634271099745,5.570554,10.220003,93.21422,796.14325,0.12379,0.0012,0,200000000.0,155790816,5052000000.0,123053839.70849004,105347666.06541482,26.05641430317659,0.44,,48.382894876472776,42.66938204388657,,676472577.0
